zip_Code,city_name,state_abbv,state_name,population,density,count_name,timezone,latitude,longitude,zip
26261,Richwood,WV,West Virginia,2692,10.5,Nicholas,America/New_York,-80.5436,38.20361,26261
26267,Ellamore,WV,West Virginia,308,5,Randolph,America/New_York,-80.06517,38.91469,26267
26280,Mill Creek,WV,West Virginia,1594,8.9,Randolph,America/New_York,-80.02958,38.72958,26280
26351,Glenville,WV,West Virginia,4700,21.4,Gilmer,America/New_York,-80.8536,38.93372,26351
26415,Pennsboro,WV,West Virginia,3525,13.3,Ritchie,America/New_York,-80.93771,39.29706,26415
26559,Barrackville,WV,West Virginia,1216,758.2,Marion,America/New_York,-80.16821,39.50132,26559
26587,Rachel,WV,West Virginia,423,126.5,Marion,America/New_York,-80.29504,39.51769,26587
26590,Wana,WV,West Virginia,520,8,Monongalia,America/New_York,-80.31816,39.67353,26590
26621,Flatwoods,WV,West Virginia,792,11.3,Braxton,America/New_York,-80.54675,38.71617,26621
26681,Nettie,WV,West Virginia,1097,11.8,Nicholas,America/New_York,-80.71023,38.22732,26681
27106,Winston Salem,NC,North Carolina,48709,656.5,Forsyth,America/New_York,-80.32263,36.14292,27106
27355,Staley,NC,North Carolina,2394,26.8,Randolph,America/New_York,-79.56858,35.78963,27355
27505,Broadway,NC,North Carolina,6943,47.2,Harnett,America/New_York,-79.002,35.4207,27505
27537,Henderson,NC,North Carolina,23736,48,Vance,America/New_York,-78.39039,36.3601,27537
27562,New Hill,NC,North Carolina,2149,15.4,Chatham,America/New_York,-78.98812,35.64129,27562
27597,Zebulon,NC,North Carolina,24691,77.8,Wake,America/New_York,-78.30021,35.84098,27597
27705,Durham,NC,North Carolina,49508,436.5,Durham,America/New_York,-78.98065,36.02698,27705
27834,Greenville,NC,North Carolina,57258,125.1,Pitt,America/New_York,-77.38395,35.65856,27834
27856,Nashville,NC,North Carolina,17258,51.3,Nash,America/New_York,-77.98267,36.01379,27856
27862,Pendleton,NC,North Carolina,727,7,Northampton,America/New_York,-77.17962,36.49468,27862
27880,Sims,NC,North Carolina,3421,50.9,Wilson,America/New_York,-78.08706,35.73497,27880
28108,Mineral Springs,NC,North Carolina,160,309.1,Union,America/New_York,-80.67945,34.93426,28108
28127,New London,NC,North Carolina,7704,42.8,Stanly,America/New_York,-80.17346,35.45666,28127
28159,Spencer,NC,North Carolina,2959,463.5,Rowan,America/New_York,-80.43198,35.69465,28159
28163,Stanfield,NC,North Carolina,5275,57.9,Stanly,America/New_York,-80.42853,35.20743,28163
28168,Vale,NC,North Carolina,10415,46.4,Lincoln,America/New_York,-81.42363,35.55476,28168
28306,Fayetteville,NC,North Carolina,42973,241.6,Cumberland,America/New_York,-78.89551,34.95875,28306
28394,Vass,NC,North Carolina,5547,49.1,Moore,America/New_York,-79.23466,35.21684,28394
28435,Currie,NC,North Carolina,2210,8.9,Pender,America/New_York,-78.10562,34.4076,28435
28438,Evergreen,NC,North Carolina,1651,13.5,Columbus,America/New_York,-78.92459,34.41155,28438
28611,Collettsville,NC,North Carolina,1131,5.9,Caldwell,America/New_York,-81.73527,36.01102,28611
28626,Fleetwood,NC,North Carolina,2693,32.1,Ashe,America/New_York,-81.50144,36.2954,28626
28672,Scottville,NC,North Carolina,15,3,Ashe,America/New_York,-81.32758,36.4833,28672
28711,Black Mountain,NC,North Carolina,13269,51.3,Buncombe,America/New_York,-82.2902,35.59867,28711
28721,Clyde,NC,North Carolina,10401,36.4,Haywood,America/New_York,-82.9511,35.64801,28721
28733,Fontana Dam,NC,North Carolina,27,1.3,Graham,America/New_York,-83.80762,35.43677,28733
28734,Franklin,NC,North Carolina,27887,35.7,Macon,America/New_York,-83.42108,35.1828,28734
29001,Alcolu,SC,South Carolina,1838,10.8,Clarendon,America/New_York,-80.17252,33.7835,29001
29032,Cassatt,SC,South Carolina,5674,27.7,Kershaw,America/New_York,-80.45555,34.34083,29032
29323,Chesnee,SC,South Carolina,13550,74.4,Spartanburg,America/New_York,-81.90853,35.12929,29323
29331,Cross Anchor,SC,South Carolina,50,10.9,Spartanburg,America/New_York,-81.84842,34.65049,29331
29364,Lockhart,SC,South Carolina,441,54,Union,America/New_York,-81.4681,34.76885,29364
29451,Isle Of Palms,SC,South Carolina,4482,172.9,Charleston,America/New_York,-79.75349,32.82154,29451
29456,Ladson,SC,South Carolina,31376,664.3,Dorchester,America/New_York,-80.11402,32.98657,29456
29485,Summerville,SC,South Carolina,60028,649.3,Dorchester,America/New_York,-80.19348,32.9526,29485
29492,Charleston,SC,South Carolina,13546,104.6,Berkeley,America/New_York,-79.8824,32.91379,29492
29591,Scranton,SC,South Carolina,4851,25.9,Florence,America/New_York,-79.76241,33.93841,29591
29609,Greenville,SC,South Carolina,29701,474.7,Greenville,America/New_York,-82.38902,34.91237,29609
29635,Cleveland,SC,South Carolina,1279,7.1,Greenville,America/New_York,-82.62815,35.07992,29635
29812,Barnwell,SC,South Carolina,11482,16,Barnwell,America/New_York,-81.44135,33.22683,29812
29856,Windsor,SC,South Carolina,3239,21.6,Aiken,America/New_York,-81.51321,33.48331,29856
30164,Rome,GA,Georgia,0,0,Newton,America/New_York,-83.83401,33.39572,30164
30220,Grantville,GA,Georgia,5642,39.7,Coweta,America/New_York,-84.82432,33.22505,30220
30224,Griffin,GA,Georgia,26453,154.4,Spalding,America/New_York,-84.23683,33.20485,30224
30257,Milner,GA,Georgia,4336,37.9,Lamar,America/New_York,-84.18404,33.14313,30257
30258,Molena,GA,Georgia,3035,20.9,Pike,America/New_York,-84.46731,32.98757,30258
30277,Sharpsburg,GA,Georgia,23058,200.2,Coweta,America/New_York,-84.65052,33.38138,30277
30308,Atlanta,GA,Georgia,18839,4561.5,Fulton,America/New_York,-84.3781,33.77121,30308
30346,Atlanta,GA,Georgia,4914,1885.2,DeKalb,America/New_York,-84.33886,33.92428,30346
30471,Twin City,GA,Georgia,4744,12.6,Emanuel,America/New_York,-82.17839,32.54914,30471
30552,Lakemont,GA,Georgia,1741,12.3,Rabun,America/New_York,-83.445,34.77102,30552
30607,Athens,GA,Georgia,10474,114.1,Clarke,America/New_York,-83.44594,34.02012,30607
30650,Madison,GA,Georgia,12020,21,Morgan,America/New_York,-83.47196,33.58404,30650
30656,Monroe,GA,Georgia,15284,84.5,Walton,America/New_York,-83.71987,33.86079,30656
30701,Calhoun,GA,Georgia,40974,104.5,Gordon,America/New_York,-84.9557,34.49658,30701
30901,Augusta,GA,Georgia,16338,307.1,Richmond,America/New_York,-81.95697,33.43649,30901
728,Ponce,PR,Puerto Rico,39083,964.4,Ponce,America/Puerto_Rico,-66.6612,18.00627,728
780,Coto Laurel,PR,Puerto Rico,11016,211.4,Ponce,America/Puerto_Rico,-66.57175,18.10416,780
936,San Juan,PR,Puerto Rico,773,1849.5,San Juan,America/Puerto_Rico,-66.07376,18.39548,936
949,Toa Baja,PR,Puerto Rico,72943,1601.9,Toa Baja,America/Puerto_Rico,-66.20884,18.43017,949
01007,Belchertown,MA,Massachusetts,15005,110.1,Hampshire,America/New_York,-72.40036,42.27875,01007
01057,Monson,MA,Massachusetts,8824,75.8,Hampden,America/New_York,-72.32432,42.09164,01057
01105,Springfield,MA,Massachusetts,11841,3678.4,Hampden,America/New_York,-72.57899,42.09917,01105
01339,Charlemont,MA,Massachusetts,1371,9.6,Franklin,America/New_York,-72.89006,42.60801,01339
01360,Northfield,MA,Massachusetts,2981,33.6,Franklin,America/New_York,-72.44594,42.67575,01360
01368,Royalston,MA,Massachusetts,1377,12.7,Worcester,America/New_York,-72.18602,42.68082,01368
01452,Hubbardston,MA,Massachusetts,4708,44.3,Worcester,America/New_York,-72.00514,42.48379,01452
01752,Marlborough,MA,Massachusetts,39736,735.3,Middlesex,America/New_York,-71.54681,42.3494,01752
01930,Gloucester,MA,Massachusetts,30162,444.5,Essex,America/New_York,-70.68968,42.62589,01930
02025,Cohasset,MA,Massachusetts,8484,334.7,Norfolk,America/New_York,-70.81903,42.23604,02025
02176,Melrose,MA,Massachusetts,28113,2318.1,Middlesex,America/New_York,-71.05901,42.45561,02176
02301,Brockton,MA,Massachusetts,63420,1967.9,Plymouth,America/New_York,-71.04225,42.07791,02301
02338,Halifax,MA,Massachusetts,7842,189.5,Plymouth,America/New_York,-70.86326,41.99141,02338
02494,Needham Heights,MA,Massachusetts,10399,1451.4,Norfolk,America/New_York,-71.23201,42.29966,02494
02642,Eastham,MA,Massachusetts,4876,135.6,Barnstable,America/New_York,-69.97697,41.83957,02642
02646,Harwich Port,MA,Massachusetts,2094,268.5,Barnstable,America/New_York,-70.07195,41.67079,02646
02804,Ashaway,RI,Rhode Island,1849,70.7,Washington,America/New_York,-71.77236,41.43188,02804
03036,Chester,NH,New Hampshire,5129,76.1,Rockingham,America/New_York,-71.25088,42.96717,03036
03223,Campton,NH,New Hampshire,3373,17.8,Grafton,America/New_York,-71.68155,43.84968,03223
03304,Bow,NH,New Hampshire,7880,108,Merrimack,America/New_York,-71.53069,43.13079,03304
03602,Alstead,NH,New Hampshire,2465,16.4,Cheshire,America/New_York,-72.33036,43.13384,03602
03771,Monroe,NH,New Hampshire,942,16.5,Grafton,America/New_York,-72.00934,44.28502,03771
03773,Newport,NH,New Hampshire,7858,32.8,Sullivan,America/New_York,-72.19935,43.38523,03773
03884,Strafford,NH,New Hampshire,3958,31.6,Strafford,America/New_York,-71.14834,43.2797,03884
04006,Biddeford Pool,ME,Maine,162,831.9,York,America/New_York,-70.34472,43.44439,04006
04027,Lebanon,ME,Maine,6270,44,York,America/New_York,-70.91154,43.40332,04027
04074,Scarborough,ME,Maine,19885,161.4,Cumberland,America/New_York,-70.36821,43.59108,04074
04084,Standish,ME,Maine,7403,60.9,Cumberland,America/New_York,-70.566,43.76606,04084
04219,Bryant Pond,ME,Maine,1416,8.9,Oxford,America/New_York,-70.59286,44.40924,04219
04281,South Paris,ME,Maine,5111,48.6,Oxford,America/New_York,-70.48828,44.24443,04281
04364,Winthrop,ME,Maine,5915,74.9,Kennebec,America/New_York,-69.96236,44.31155,04364
04412,Brewer,ME,Maine,9090,230.3,Penobscot,America/New_York,-68.73513,44.78351,04412
04539,Bristol,ME,Maine,1124,26.6,Lincoln,America/New_York,-69.50668,43.96424,04539
04578,Wiscasset,ME,Maine,4357,50.3,Lincoln,America/New_York,-69.6926,43.98135,04578
04628,Dennysville,ME,Maine,689,3.1,Washington,America/New_York,-67.26987,44.87152,04628
04640,Hancock,ME,Maine,2140,29.8,Hancock,America/New_York,-68.30374,44.53848,04640
04745,Frenchville,ME,Maine,902,14.5,Aroostook,America/New_York,-68.39168,47.28276,04745
04746,Grand Isle,ME,Maine,382,4,Aroostook,America/New_York,-68.12472,47.24885,04746
04851,Matinicus,ME,Maine,91,15.1,Knox,America/New_York,-68.87351,43.85498,04851
04926,China Village,ME,Maine,105,372.3,Kennebec,America/New_York,-69.51648,44.48175,04926
04929,Detroit,ME,Maine,848,16.5,Somerset,America/New_York,-69.31062,44.76209,04929
04939,Garland,ME,Maine,1022,10.5,Penobscot,America/New_York,-69.15859,45.05436,04939
04978,Smithfield,ME,Maine,766,19.6,Somerset,America/New_York,-69.8013,44.62916,04978
04987,Troy,ME,Maine,960,10.6,Waldo,America/New_York,-69.25361,44.67915,04987
05454,Fairfax,VT,Vermont,5076,41.4,Franklin,America/New_York,-73.027,44.70245,05454
05489,Underhill,VT,Vermont,3361,24.5,Chittenden,America/New_York,-72.88743,44.54087,05489
05663,Northfield,VT,Vermont,6562,46.2,Washington,America/New_York,-72.67702,44.15144,05663
05740,East Middlebury,VT,Vermont,27,374.3,Addison,America/New_York,-73.10536,43.97165,05740
05822,Barton,VT,Vermont,1516,15.1,Orleans,America/New_York,-72.14273,44.75042,05822
05873,West Danville,VT,Vermont,606,7.9,Caledonia,America/New_York,-72.20549,44.42209,05873
06066,Vernon Rockville,CT,Connecticut,29277,638.4,Tolland,America/New_York,-72.46061,41.8364,06066
06082,Enfield,CT,Connecticut,44143,511.6,Hartford,America/New_York,-72.55475,41.98394,06082
06110,West Hartford,CT,Connecticut,12733,1473.9,Hartford,America/New_York,-72.73369,41.73268,06110
06234,Brooklyn,CT,Connecticut,8253,104,Windham,America/New_York,-71.95268,41.78941,06234
06373,Oneco,CT,Connecticut,181,20.6,Windham,America/New_York,-71.79895,41.6705,06373
06378,Stonington,CT,Connecticut,5594,101.7,New London,America/New_York,-71.91397,41.38057,06378
06385,Waterford,CT,Connecticut,15310,237,New London,America/New_York,-72.15578,41.35743,06385
06451,Meriden,CT,Connecticut,24522,967.9,New Haven,America/New_York,-72.82349,41.54204,06451
06475,Old Saybrook,CT,Connecticut,10090,258.7,Middlesex,America/New_York,-72.38571,41.30174,06475
06498,Westbrook,CT,Connecticut,6919,169.3,Middlesex,America/New_York,-72.46654,41.30687,06498
06796,West Cornwall,CT,Connecticut,972,10.1,Litchfield,America/New_York,-73.33286,41.87037,06796
06906,Stamford,CT,Connecticut,9244,2951.8,Fairfield,America/New_York,-73.52256,41.07101,06906
07001,Avenel,NJ,New Jersey,17981,1843.4,Middlesex,America/New_York,-74.27004,40.58338,07001
07405,Butler,NJ,New Jersey,17508,342.7,Morris,America/New_York,-74.38308,40.98646,07405
07869,Randolph,NJ,New Jersey,25599,491.9,Morris,America/New_York,-74.58101,40.84492,07869
08009,Berlin,NJ,New Jersey,12847,362.5,Camden,America/New_York,-74.93262,39.76519,08009
08028,Glassboro,NJ,New Jersey,21018,529.3,Gloucester,America/New_York,-75.12054,39.69436,08028
08243,Sea Isle City,NJ,New Jersey,2147,376,Cape May,America/New_York,-74.698,39.15187,08243
08346,Newtonville,NJ,New Jersey,942,96.1,Atlantic,America/New_York,-74.85608,39.56303,08346
08350,Richland,NJ,New Jersey,699,67.6,Atlantic,America/New_York,-74.87832,39.49174,08350
08736,Manasquan,NJ,New Jersey,13150,1097.9,Monmouth,America/New_York,-74.06847,40.12001,08736
59025,Decker,MT,Montana,44,0,Big Horn,America/Denver,-106.63038,45.09485,59025
59028,Fishtail,MT,Montana,512,0.9,Stillwater,America/Denver,-109.68506,45.34492,59028
59242,Homestead,MT,Montana,84,0.9,Sheridan,America/Denver,-104.4389,48.43505,59242
59339,Lindsay,MT,Montana,127,0.2,Dawson,America/Denver,-105.18592,47.26372,59339
59353,Wibaux,MT,Montana,1122,0.5,Wibaux,America/Denver,-104.24901,46.96525,59353
59433,Dutton,MT,Montana,504,0.5,Teton,America/Denver,-111.70633,47.89582,59433
59472,Sand Coulee,MT,Montana,654,6.3,Cascade,America/Denver,-111.16353,47.3985,59472
59522,Chester,MT,Montana,1802,0.8,Liberty,America/Denver,-111.00323,48.54167,59522
59636,Fort Harrison,MT,Montana,40,7.9,Lewis and Clark,America/Denver,-112.10993,46.61972,59636
59825,Clinton,MT,Montana,2450,1.8,Missoula,America/Denver,-113.68306,46.62697,59825
59925,Marion,MT,Montana,1423,1.5,Flathead,America/Denver,-114.83043,48.04831,59925
59929,Proctor,MT,Montana,190,1.2,Lake,America/Denver,-114.36427,47.92383,59929
60030,Grayslake,IL,Illinois,36125,543.7,Lake,America/Chicago,-88.04459,42.33666,60030
60031,Gurnee,IL,Illinois,37545,767.6,Lake,America/Chicago,-87.94112,42.37504,60031
60034,Hebron,IL,Illinois,2088,31,McHenry,America/Chicago,-88.41981,42.45624,60034
60084,Wauconda,IL,Illinois,16613,439.8,Lake,America/Chicago,-88.14094,42.26788,60084
60452,Oak Forest,IL,Illinois,28008,1162.3,Cook,America/Chicago,-87.75529,41.60768,60452
60543,Oswego,IL,Illinois,40293,364.8,Kendall,America/Chicago,-88.32321,41.66526,60543
60551,Sheridan,IL,Illinois,5284,35.3,LaSalle,America/Chicago,-88.68474,41.52537,60551
60553,Steward,IL,Illinois,688,5.2,Lee,America/Chicago,-89.02682,41.82791,60553
60607,Chicago,IL,Illinois,29293,4941.5,Cook,America/Chicago,-87.65157,41.87503,60607
60634,Chicago,IL,Illinois,75082,4075.6,Cook,America/Chicago,-87.80606,41.94634,60634
60654,Chicago,IL,Illinois,20022,13668.7,Cook,America/Chicago,-87.63727,41.89228,60654
60913,Bonfield,IL,Illinois,1413,11.9,Kankakee,America/Chicago,-88.06177,41.14701,60913
60918,Buckley,IL,Illinois,717,5.5,Iroquois,America/Chicago,-88.03048,40.5962,60918
60964,Saint Anne,IL,Illinois,4857,25,Kankakee,America/Chicago,-87.73825,41.03551,60964
61044,Kent,IL,Illinois,272,8.4,Stephenson,America/Chicago,-89.91502,42.3188,61044
61050,McConnell,IL,Illinois,455,18.4,Stephenson,America/Chicago,-89.73419,42.44032,61050
61054,Mount Morris,IL,Illinois,3657,35.6,Ogle,America/Chicago,-89.44953,42.05492,61054
61230,Albany,IL,Illinois,1037,21.3,Whiteside,America/Chicago,-90.21403,41.73902,61230
61256,Hampton,IL,Illinois,2088,609.9,Rock Island,America/Chicago,-90.40154,41.55914,61256
61337,Malden,IL,Illinois,458,26.6,Bureau,America/Chicago,-89.3284,41.43639,61337
61341,Marseilles,IL,Illinois,8053,34.2,LaSalle,America/Chicago,-88.69249,41.34073,61341
61430,East Galesburg,IL,Illinois,654,145.6,Knox,America/Chicago,-90.31092,40.94023,61430
61450,La Harpe,IL,Illinois,1662,7.7,Hancock,America/Chicago,-90.98165,40.57883,61450
61491,Wyoming,IL,Illinois,1922,7.4,Stark,America/Chicago,-89.72935,41.06053,61491
61553,Norris,IL,Illinois,161,233.1,Fulton,America/Chicago,-90.03228,40.62594,61553
61606,Peoria,IL,Illinois,7919,2298.4,Peoria,America/Chicago,-89.61141,40.69979,61606
61701,Bloomington,IL,Illinois,35669,1231.6,McLean,America/Chicago,-88.99308,40.47676,61701
61777,Wapella,IL,Illinois,780,7.5,De Witt,America/Chicago,-88.94182,40.24249,61777
61875,Seymour,IL,Illinois,986,12,Champaign,America/Chicago,-88.41951,40.1005,61875
61913,Atwood,IL,Illinois,1410,13.1,Douglas,America/Chicago,-88.46609,39.82756,61913
61943,Oakland,IL,Illinois,1630,8.1,Coles,America/Chicago,-88.02965,39.66494,61943
61944,Paris,IL,Illinois,12311,17.9,Edgar,America/Chicago,-87.70126,39.601,61944
62023,Eagarville,IL,Illinois,124,153.2,Macoupin,America/Chicago,-89.78815,39.11074,62023
62024,East Alton,IL,Illinois,9799,605.2,Madison,America/Chicago,-90.09568,38.87133,62024
62034,Glen Carbon,IL,Illinois,13487,372.8,Madison,America/Chicago,-89.96987,38.75651,62034
62075,Nokomis,IL,Illinois,3595,12.6,Montgomery,America/Chicago,-89.29534,39.30115,62075
62206,East Saint Louis,IL,Illinois,15046,414.7,St. Clair,America/Chicago,-90.16665,38.56794,62206
62241,Ellis Grove,IL,Illinois,878,9.2,Randolph,America/Chicago,-89.89064,38.01352,62241
62244,Fults,IL,Illinois,1006,7.8,Monroe,America/Chicago,-90.19815,38.18639,62244
62355,Nebo,IL,Illinois,745,3.5,Pike,America/Chicago,-90.77649,39.41022,62355
62421,Claremont,IL,Illinois,593,4.3,Richland,America/Chicago,-87.94355,38.7536,62421
62444,Mode,IL,Illinois,370,4.9,Shelby,America/Chicago,-88.7393,39.27655,62444
62450,Olney,IL,Illinois,12216,31,Richland,America/Chicago,-88.09042,38.71236,62450
62514,Boody,IL,Illinois,305,105.5,Macon,America/Chicago,-89.05069,39.7625,62514
62570,Tovey,IL,Illinois,454,672.1,Christian,America/Chicago,-89.44825,39.58849,62570
62638,Franklin,IL,Illinois,1242,7.1,Morgan,America/Chicago,-90.0818,39.60535,62638
62830,Dix,IL,Illinois,1229,16.7,Jefferson,America/Chicago,-88.96332,38.44685,62830
62842,Geff,IL,Illinois,743,6.5,Wayne,America/Chicago,-88.37313,38.47081,62842
62864,Mount Vernon,IL,Illinois,23498,62.5,Jefferson,America/Chicago,-88.90259,38.33121,62864
62895,Wayne City,IL,Illinois,1897,7.2,Wayne,America/Chicago,-88.56344,38.31014,62895
62917,Carrier Mills,IL,Illinois,2154,25.9,Saline,America/Chicago,-88.64883,37.69811,62917
62990,Thebes,IL,Illinois,1036,9.3,Alexander,America/Chicago,-89.40643,37.23092,62990
62997,Willisville,IL,Illinois,617,688.9,Perry,America/Chicago,-89.59038,37.98225,62997
63005,Chesterfield,MO,Missouri,18083,200.4,St. Louis,America/Chicago,-90.64722,38.64426,63005
63033,Florissant,MO,Missouri,42544,1330.2,St. Louis,America/Chicago,-90.27717,38.7956,63033
63068,New Haven,MO,Missouri,4986,21.3,Franklin,America/Chicago,-91.24177,38.55697,63068
63080,Sullivan,MO,Missouri,13389,19.8,Franklin,America/Chicago,-91.08459,38.20374,63080
63102,Saint Louis,MO,Missouri,2193,593.6,St. Louis,America/Chicago,-90.18643,38.63524,63102
63130,Saint Louis,MO,Missouri,28738,2206.1,St. Louis,America/Chicago,-90.32528,38.665,63130
63133,Saint Louis,MO,Missouri,7365,951.7,St. Louis,America/Chicago,-90.30597,38.68092,63133
63348,Foristell,MO,Missouri,7601,54.8,St. Charles,America/Chicago,-90.9427,38.79301,63348
63366,O'Fallon,MO,Missouri,50402,283.2,St. Charles,America/Chicago,-90.72026,38.85944,63366
63443,Hunnewell,MO,Missouri,224,1.8,Shelby,America/Chicago,-91.86797,39.6686,63443
63447,La Belle,MO,Missouri,1270,5.8,Lewis,America/Chicago,-91.90277,40.09495,63447
63534,Callao,MO,Missouri,823,4.3,Macon,America/Chicago,-92.64731,39.74492,63534
63666,Reynolds,MO,Missouri,65,8.8,Reynolds,America/Chicago,-91.05979,37.39807,63666
63760,Leopold,MO,Missouri,659,8.7,Bollinger,America/Chicago,-89.90157,37.24007,63760
63934,Clubb,MO,Missouri,175,5.7,Wayne,America/Chicago,-90.38413,37.19795,63934
64052,Independence,MO,Missouri,20854,1236.5,Jackson,America/Chicago,-94.45018,39.0734,64052
64076,Odessa,MO,Missouri,9134,29.1,Lafayette,America/Chicago,-93.94495,38.98052,64076
64138,Kansas City,MO,Missouri,25417,732.4,Jackson,America/Chicago,-94.47028,38.9688,64138
64154,Kansas City,MO,Missouri,11258,312.3,Platte,America/Chicago,-94.63087,39.27837,64154
64444,Edgerton,MO,Missouri,1355,15,Platte,America/Chicago,-94.63943,39.48464,64444
64480,Rea,MO,Missouri,175,2.4,Andrew,America/Chicago,-94.70838,40.05947,64480
64652,Laredo,MO,Missouri,379,3.2,Grundy,America/Chicago,-93.42406,40.02449,64652
64744,El Dorado Springs,MO,Missouri,8095,12.4,Cedar,America/Chicago,-93.97884,37.85012,64744
64842,Fairview,MO,Missouri,894,15.5,Newton,America/Chicago,-94.10446,36.79104,64842
65065,Osage Beach,MO,Missouri,6728,166,Camden,America/Chicago,-92.66885,38.13304,65065
65231,Auxvasse,MO,Missouri,3182,9.9,Callaway,America/Chicago,-91.89797,39.01631,65231
65248,Fayette,MO,Missouri,4459,10.2,Howard,America/Chicago,-92.65599,39.14088,65248
65609,Bakersfield,MO,Missouri,713,7.8,Ozark,America/Chicago,-92.15774,36.52738,65609
65620,Bruner,MO,Missouri,194,7.1,Christian,America/Chicago,-92.95297,37.01509,65620
65641,Eagle Rock,MO,Missouri,932,7.6,Barry,America/Chicago,-93.76438,36.54344,65641
65802,Springfield,MO,Missouri,47378,287.7,Greene,America/Chicago,-93.35405,37.20909,65802
66093,Westphalia,KS,Kansas,649,2.3,Anderson,America/Chicago,-95.49836,38.21065,66093
66211,Leawood,KS,Kansas,4637,402.2,Johnson,America/Chicago,-94.63686,38.92358,66211
66212,Overland Park,KS,Kansas,32252,1622.4,Johnson,America/Chicago,-94.68147,38.95637,66212
66432,Havensville,KS,Kansas,308,2,Pottawatomie,America/Chicago,-96.06651,39.48323,66432
66438,Home,KS,Kansas,117,2.4,Marshall,America/Chicago,-96.49527,39.85274,66438
66451,Lyndon,KS,Kansas,1697,7.9,Osage,America/Chicago,-95.67311,38.60958,66451
66514,Milford,KS,Kansas,1245,29.7,Geary,America/Chicago,-96.87841,39.12468,66514
66518,Oketo,KS,Kansas,132,1.3,Marshall,America/Chicago,-96.55284,39.97091,66518
66526,Paxico,KS,Kansas,924,5,Wabaunsee,America/Chicago,-96.15572,39.06351,66526
66538,Seneca,KS,Kansas,3482,9.2,Nemaha,America/Chicago,-96.04433,39.85248,66538
66540,Soldier,KS,Kansas,431,2,Jackson,America/Chicago,-95.97673,39.4918,66540
66615,Topeka,KS,Kansas,3534,30.2,Shawnee,America/Chicago,-95.89654,39.05488,66615
66748,Humboldt,KS,Kansas,2816,9.5,Allen,America/Chicago,-95.43937,37.79776,66748
66773,Scammon,KS,Kansas,753,9.4,Cherokee,America/Chicago,-94.80891,37.26685,66773
66852,Gridley,KS,Kansas,635,1.7,Coffey,America/Chicago,-95.89356,38.0667,66852
66857,Le Roy,KS,Kansas,964,4.2,Coffey,America/Chicago,-95.6332,38.0967,66857
66941,Esbon,KS,Kansas,118,0.4,Jewell,America/Chicago,-98.44781,39.83466,66941
66948,Jamestown,KS,Kansas,436,1.5,Cloud,America/Chicago,-97.85281,39.59746,66948
66970,Webber,KS,Kansas,100,1.2,Jewell,America/Chicago,-98.0362,39.93914,66970
67030,Colwich,KS,Kansas,2658,25.3,Sedgwick,America/Chicago,-97.54744,37.78539,67030
67037,Derby,KS,Kansas,28348,194.9,Sedgwick,America/Chicago,-97.21987,37.56442,67037
67066,Iuka,KS,Kansas,344,2.5,Pratt,America/Chicago,-98.76112,37.76724,67066
67112,Nashville,KS,Kansas,240,1.5,Kingman,America/Chicago,-98.41312,37.46609,67112
67347,Havana,KS,Kansas,421,2.8,Montgomery,America/Chicago,-95.95337,37.12736,67347
67448,Gypsum,KS,Kansas,1246,2.2,Saline,America/Chicago,-97.41275,38.65158,67448
67484,Tescott,KS,Kansas,970,2.7,Ottawa,America/Chicago,-97.83187,38.99157,67484
67491,Windom,KS,Kansas,364,2,McPherson,America/Chicago,-97.90397,38.38753,67491
67651,Natoma,KS,Kansas,424,0.7,Osborne,America/Chicago,-99.05138,39.20742,67651
67657,Palco,KS,Kansas,251,0.7,Rooks,America/Chicago,-99.62001,39.21025,67657
67659,Penokee,KS,Kansas,71,0.2,Graham,America/Chicago,-100.0036,39.32488,67659
67661,Phillipsburg,KS,Kansas,3287,3.3,Phillips,America/Chicago,-99.32053,39.82823,67661
67757,Selden,KS,Kansas,423,0.8,Sheridan,America/Chicago,-100.6105,39.5462,67757
67863,Marienthal,KS,Kansas,215,0.5,Wichita,America/Chicago,-101.21651,38.57311,67863
67953,Richfield,KS,Kansas,115,0.2,Morton,America/Chicago,-101.8943,37.25701,67953
68033,Ithaca,NE,Nebraska,344,4.1,Saunders,America/Chicago,-96.51674,41.1307,68033
68064,Valley,NE,Nebraska,3501,28.3,Douglas,America/Chicago,-96.34991,41.35106,68064
68072,Winslow,NE,Nebraska,72,721.4,Dodge,America/Chicago,-96.50483,41.60917,68072
68157,Omaha,NE,Nebraska,6793,1044.5,Sarpy,America/Chicago,-95.99693,41.17845,68157
68318,Blue Springs,NE,Nebraska,484,3.9,Gage,America/Chicago,-96.6401,40.15391,68318
68328,Clatonia,NE,Nebraska,603,6.9,Gage,America/Chicago,-96.83764,40.47743,68328
68329,Cook,NE,Nebraska,655,3.5,Johnson,America/Chicago,-96.16245,40.50243,68329
68337,Dawson,NE,Nebraska,310,1.7,Richardson,America/Chicago,-95.83811,40.09667,68337
68347,Eagle,NE,Nebraska,2716,30.6,Cass,America/Chicago,-96.42643,40.80389,68347
68366,Greenwood,NE,Nebraska,990,7.4,Cass,America/Chicago,-96.43815,40.97385,68366
68416,Ohiowa,NE,Nebraska,197,1.7,Fillmore,America/Chicago,-97.45682,40.41036,68416
68417,Otoe,NE,Nebraska,350,5.6,Otoe,America/Chicago,-96.08861,40.73642,68417
68423,Pleasant Dale,NE,Nebraska,1043,7.5,Seward,America/Chicago,-96.95214,40.80269,68423
